"No","year","month","day","hour","PM2.5","PM10","SO2","NO2","CO","O3","TEMP","PRES","DEWP","RAIN","wd","WSPM","station"
2784,2013,6,24,23,3,27,3,17,NA,77.9688,20.7,993.5,19,0,"SE",0.4,"Changping"
2785,2013,6,25,0,3,10,3,25,600,54,20.9,993.4,18.8,0,"E",0.9,"Changping"
2786,2013,6,25,1,3,10,3,25,NA,20.9916,20.7,993.6,19.2,0,"NNW",1.2,"Changping"
2787,2013,6,25,2,NA,34,1.9992,24.0201,NA,68.544,20.6,994.2,19.1,0,"ENE",1,"Changping"
2788,2013,6,25,3,3,34,3,25,NA,64.9026,20.4,993.7,19.1,0,"NW",1.2,"Changping"
2789,2013,6,25,4,3,32,3,11,NA,53.7642,20.7,992.4,19,0,"NE",0.4,"Changping"
2790,2013,6,25,5,NA,23,1.428,55.0204,NA,6.8544,20.7,992.5,18.6,0,"W",0.9,"Changping"
2791,2013,6,25,6,NA,44,1.7136,20.7353,NA,31.4874,21.3,992.7,19.2,0,"NNW",0.8,"Changping"
2792,2013,6,25,7,3,44,3,21,NA,8.9964,22.1,992.6,19.1,0,"NNW",0,"Changping"
2793,2013,6,25,8,3,38,4,55,NA,30.2022,22.4,992.5,19.6,0,"E",1.2,"Changping"
2794,2013,6,25,9,NA,65,6,16,1100,81,23,992.3,20,0,"E",0.8,"Changping"
2795,2013,6,25,10,2,66,7,17,NA,101.745,23.1,992.3,20.1,0,"ESE",1.9,"Changping"
2796,2013,6,25,11,70,96,8.8536,9.2385,NA,97.461,22.6,992.4,20.1,0,"ESE",2.8,"Changping"
2797,2013,6,25,12,99,123,9.996,18.6823,NA,74.1132,22.3,991.9,20.4,0,"ESE",1.5,"Changping"
2798,2013,6,25,13,113,143,12.2808,16.424,NA,77.9688,22.9,991.6,20.2,0,"SE",1.1,"Changping"
2799,2013,6,25,14,125,167,16.2792,18.8876,NA,82.0386,23.5,990.6,20,0,"E",2.1,"Changping"
2800,2013,6,25,15,125,184,15.9936,21.9671,NA,81.1818,23.2,990.6,20,0,"E",1.3,"Changping"
2801,2013,6,25,16,114,163,16.5648,23.8148,NA,82.467,23.2,990.5,20,0,"E",1.1,"Changping"
2802,2013,6,25,17,122,178,15.9936,27.5102,NA,72.828,22.6,991.7,20.7,0.4,"N",1,"Changping"
2803,2013,6,25,18,129,206,18.564,47.0137,NA,53.7642,21.9,990.6,20,1.7,"NNE",2.1,"Changping"
2804,2013,6,25,19,118,123,7.9968,52.5568,NA,19.9206,21.1,989.6,19.2,0,"WNW",2.1,"Changping"
2805,2013,6,25,20,9,9,5.1408,19.0929,NA,90.6066,20.4,989.6,19.1,0,"S",1.2,"Changping"
2806,2013,6,25,21,26,41,3.7128,55.2257,NA,30.4164,20.3,990.2,19,0,"NNE",0.6,"Changping"
2807,2013,6,25,22,39,53,2.5704,44.1395,NA,18.8496,20.1,991.3,18.8,0,"ENE",0.5,"Changping"
2808,2013,6,25,23,43,77,2.856,36.5434,NA,22.9194,20.6,990.9,18.5,0,"ENE",1,"Changping"
2809,2013,6,26,0,27,31,3.9984,22.1724,NA,34.7004,21.2,990.3,19.1,0,"WNW",0.6,"Changping"
2810,2013,6,26,1,30,51,4.284,17.0399,NA,38.1276,20.8,989.6,18.7,0,"NE",0.5,"Changping"
2811,2013,6,26,2,52,65,NA,42.0865,NA,13.923,20.7,989.5,19,0,"SW",0.6,"Changping"
2812,2013,6,26,3,41,59,2.5704,53.5833,NA,NA,20.4,989.5,18.9,0,"SW",0,"Changping"
2813,2013,6,26,4,43,51,2.856,NA,NA,1.2852,20.6,989.8,19.1,0,"N",0.1,"Changping"
2814,2013,6,26,5,37,73,2.2848,47.8349,NA,1.2852,20.8,989.7,19.5,0,"N",0.7,"Changping"
2815,2013,6,26,6,49,70,2.5704,42.9077,NA,2.3562,21.9,989.4,19.3,0,"NE",0.5,"Changping"
2816,2013,6,26,7,56,81,4.5696,42.0865,NA,7.2828,23.9,989.5,19.6,0,"S",1.1,"Changping"
2817,2013,6,26,8,76,91,5.4264,27.9208,NA,29.988,23.8,989.2,19.9,0,"SSW",1.6,"Changping"
2818,2013,6,26,9,81,133,5.712,40.0335,NA,35.9856,25.1,989.2,20.1,0,"S",1.7,"Changping"
2819,2013,6,26,10,101,151,7.4256,24.0201,NA,67.6872,26.4,989,20.7,0,"SE",2,"Changping"
2820,2013,6,26,11,104,137,4.284,19.0929,NA,102.3876,27.2,988.7,20.5,0,"E",2.2,"Changping"
2821,2013,6,26,12,100,138,4.8552,17.2452,NA,143.7282,28.3,988,20.6,0,"S",3.6,"Changping"
2822,2013,6,26,13,107,123,3.9984,16.6293,NA,190.8522,29.8,987.1,20.6,0,"S",1.6,"Changping"
2823,2013,6,26,14,123,161,3.7128,22.3777,NA,242.046,30.7,986.5,20.9,0,"SSE",1.4,"Changping"
2824,2013,6,26,15,127,158,2.856,31.2056,NA,289.5984,31.4,985.7,20.7,0,"SE",2,"Changping"
2825,2013,6,26,16,142,165,2.856,33.6692,NA,330.7248,31.5,985.4,20.5,0,"SSE",1.4,"Changping"
2826,2013,6,26,17,118,140,3.9984,31.2056,NA,312.9462,31.2,985.7,19.9,0,"SE",1.8,"Changping"
2827,2013,6,26,18,62,74,3.4272,27.9208,NA,264.1086,30.5,986.3,21,0,"ESE",1.3,"Changping"
2828,2013,6,26,19,63,124,3.4272,32.6427,NA,226.1952,29.2,987,21.7,0,"E",1.2,"Changping"
2829,2013,6,26,20,72,121,3.9984,33.2586,NA,193.2084,28.3,988.6,21.6,0,"E",1.9,"Changping"
2830,2013,6,26,21,64,106,2.2848,26.8943,NA,174.3588,27.9,989,21.4,0,"E",1.6,"Changping"
2831,2013,6,26,22,74,105,2.5704,20.7353,NA,178.857,27.3,988.8,21.3,0,"E",1.1,"Changping"
2832,2013,6,26,23,109,144,2.5704,20.3247,NA,166.4334,26.8,989.2,21.6,0,"ESE",1.1,"Changping"
2833,2013,6,27,0,158,189,3.1416,24.4307,NA,143.514,26,988.8,20.3,0,"ESE",1.4,"Changping"
2834,2013,6,27,1,137,124,3.7128,26.4837,NA,125.7354,24.8,988.3,19.8,0,"S",1.7,"Changping"
2835,2013,6,27,2,38,43,1.9992,21.7618,NA,95.7474,24.5,988.1,19.8,0,"S",0.8,"Changping"
2836,2013,6,27,3,39,63,1.1424,86.8419,NA,18.8496,24.5,988.6,20.4,0,"NW",0.5,"Changping"
2837,2013,6,27,4,34,63,2.5704,73.7027,NA,26.1324,24.2,989.7,21.1,0,"W",0.6,"Changping"
2838,2013,6,27,5,47,99,1.7136,64.4642,NA,22.7052,24.5,989.4,18.9,0,"ESE",1,"Changping"
2839,2013,6,27,6,59,126,2.2848,85.6101,NA,6.2118,25,989.7,20,0,"SSW",1.3,"Changping"
2840,2013,6,27,7,44,69,1.9992,58.9211,NA,17.9928,25.7,990.1,19.1,0,"SSE",1.7,"Changping"
2841,2013,6,27,8,36,87,2.5704,62.2059,NA,26.1324,26.4,990.2,20,0,"ESE",2.6,"Changping"
2842,2013,6,27,9,45,112,2.5704,39.6229,NA,64.6884,27.9,990,19.4,0,"S",1.6,"Changping"
2843,2013,6,27,10,64,108,4.284,21.3512,NA,106.029,29.4,989.6,17.2,0,"ESE",1.5,"Changping"
2844,2013,6,27,11,36,44,4.284,17.6558,NA,133.2324,30.7,989.6,17,0,"SSE",1.4,"Changping"
2845,2013,6,27,12,12,26,0.8568,10.4703,NA,153.5814,31.9,989.2,16.2,0,"ESE",1.9,"Changping"
2846,2013,6,27,13,NA,30,1.7136,10.4703,NA,171.36,32.7,988.6,16.9,0,"SSW",2.2,"Changping"
2847,2013,6,27,14,NA,37,1.428,9.8544,NA,188.9244,34,988.3,17.7,0,"NE",2.4,"Changping"
2848,2013,6,27,15,NA,51,1.7136,11.9074,NA,207.1314,33.3,988.2,16.2,0,"E",1.4,"Changping"
2849,2013,6,27,16,NA,55,2.2848,15.1922,NA,218.2698,32.6,987.6,18.4,0,"NNE",1.4,"Changping"
2850,2013,6,27,17,NA,42,2.856,19.5035,NA,203.7042,31.6,988.1,18.2,0,"NE",1.6,"Changping"
2851,2013,6,27,18,NA,63,1.9992,20.7353,NA,191.4948,31.5,989.3,17.8,0,"NNE",1,"Changping"
2852,2013,6,27,19,5,47,2.5704,24.636,NA,193.851,29.3,989.5,18.4,0,"NNE",1.1,"Changping"
2853,2013,6,27,20,3,60,1.9992,33.6692,NA,162.792,28.2,989.8,18.3,0,"E",0.7,"Changping"
2854,2013,6,27,21,5,79,0.2856,21.5565,NA,133.875,27.3,990.8,18.6,0,"NNW",1.7,"Changping"
2855,2013,6,27,22,13,46,NA,22.1724,NA,136.6596,26.3,991,18.2,0,"N",1.1,"Changping"
2856,2013,6,27,23,9,42,0.2856,25.4572,NA,125.7354,26.9,991.7,17.9,0,"E",1.4,"Changping"
2857,2013,6,28,0,13,52,0.5712,24.2254,NA,129.1626,25.7,991.5,19.1,0,"ENE",0.1,"Changping"
2858,2013,6,28,1,28,92,2.2848,18.477,NA,139.23,25.9,991.9,21.6,0,"E",0.8,"Changping"
2859,2013,6,28,2,126,220,4.8552,22.3777,NA,123.3792,25.2,991.8,19.6,0,"E",0.5,"Changping"
2860,2013,6,28,3,90,61,4.284,22.7883,NA,105.8148,25.4,992,19.8,0,"E",0.9,"Changping"
2861,2013,6,28,4,57,88,3.1416,16.424,NA,114.597,24.6,992.3,19.7,0,"N",0.7,"Changping"
2862,2013,6,28,5,124,188,7.14,18.477,NA,99.8172,25.6,992.9,21.7,0,"S",0.9,"Changping"
2863,2013,6,28,6,198,238,11.7096,26.2784,NA,84.609,25.4,993.2,21.7,0,"ESE",1.8,"Changping"
2864,2013,6,28,7,200,228,15.708,27.7155,NA,83.1096,25.4,993.1,22.1,0,"ESE",1.7,"Changping"
2865,2013,6,28,8,236,265,19.1352,57.0734,NA,40.9122,25.3,993,21.8,0,"ESE",2.4,"Changping"
2866,2013,6,28,9,262,285,29.988,72.0603,NA,31.059,25.4,993.5,21.7,0,"ESE",1.2,"Changping"
2867,2013,6,28,10,271,295,39.4128,70.8285,NA,41.769,25.7,993.4,21.6,0,"SE",1.6,"Changping"
2868,2013,6,28,11,211,228,30.8448,58.0999,NA,59.3334,25.5,993.1,21.6,0,"E",1.7,"Changping"
2869,2013,6,28,12,203,232,25.1328,56.8681,NA,58.6908,26,992.6,21.9,0,"E",2.1,"Changping"
2870,2013,6,28,13,203,225,21.9912,45.9872,NA,81.396,25.8,992.3,21.7,0,"SSE",1.6,"Changping"
2871,2013,6,28,14,243,293,21.7056,50.0932,NA,84.609,26,991.6,21.7,0,"SE",1.7,"Changping"
2872,2013,6,28,15,243,304,15.9936,44.5501,NA,114.597,26.1,990.6,22,0,"ESE",1.9,"Changping"
2873,2013,6,28,16,271,314,11.424,42.4971,NA,129.8052,25.9,990.8,22,0,"E",1.9,"Changping"
2874,2013,6,28,17,335,411,11.9952,44.3448,NA,118.2384,25.8,991.6,22.3,0,"E",1,"Changping"
2875,2013,6,28,18,360,438,16.8504,51.5303,NA,96.6042,25.8,992,22.3,0,"NNE",0.8,"Changping"
2876,2013,6,28,19,390,376,15.708,45.3713,NA,91.035,25.7,991.5,22.2,0,"E",1.2,"Changping"
2877,2013,6,28,20,391,361,14.8512,43.5236,NA,80.325,23.7,993.9,20.8,3.6,"NW",3.6,"Changping"
2878,2013,6,28,21,375,354,10.2816,32.4374,NA,92.3202,21.1,991,20.1,15.8,"E",2,"Changping"
2879,2013,6,28,22,61,61,1.7136,16.2187,NA,143.2998,21.2,993.3,19.8,1,"NE",0.5,"Changping"
2880,2013,6,28,23,22,22,0.2856,12.5233,NA,144.3708,21.5,993.2,19.6,0,"E",0.9,"Changping"
2881,2013,6,29,0,28,28,NA,8.6226,NA,112.2408,21.4,993.9,19.7,0.5,"NNW",0.8,"Changping"
2882,2013,6,29,1,30,30,NA,9.6491,NA,102.6018,20.9,993.1,19.4,0.3,"WNW",0.5,"Changping"
2883,2013,6,29,2,30,30,NA,7.8014,NA,91.8918,20.8,993.6,19.8,0,"SW",0.9,"Changping"
2884,2013,6,29,3,24,3,NA,27.9208,NA,61.4754,20.5,994.3,19.7,0.1,"SW",0.1,"Changping"
2885,2013,6,29,4,24,20,NA,55.0204,NA,33.8436,20.6,994.6,19.8,0,"SW",0.2,"Changping"
2886,2013,6,29,5,50,32,NA,45.7819,NA,31.7016,20.8,995.4,19.8,0,"NNW",0.7,"Changping"
2887,2013,6,29,6,57,38,NA,37.7752,NA,47.124,21.5,996.2,19.8,0,"NNE",0.9,"Changping"
2888,2013,6,29,7,57,30,NA,24.636,NA,46.6956,22.7,996.2,19.7,0,"E",0.8,"Changping"
2889,2013,6,29,8,53,19,NA,24.0201,NA,49.6944,22.9,996.3,19.9,0,"ENE",0.8,"Changping"
2890,2013,6,29,9,53,40,0.5712,19.7088,NA,55.2636,24.5,996.1,20.2,0,"ESE",1.3,"Changping"
2891,2013,6,29,10,69,36,1.9992,17.0399,NA,88.2504,23.8,996.4,19.9,0,"ESE",3,"Changping"
2892,2013,6,29,11,69,61,8.568,20.9406,NA,83.7522,23.3,996.2,20.1,0,"E",2.8,"Changping"
2893,2013,6,29,12,100,79,8.8536,23.6095,NA,74.3274,23.2,995.9,20.3,0,"ESE",1.6,"Changping"
2894,2013,6,29,13,125,110,7.14,21.7618,NA,70.4718,23.3,996.2,20.6,0,"E",1.6,"Changping"
2895,2013,6,29,14,142,139,6.2832,25.6625,NA,61.6896,23.4,996,20.7,0,"E",1.7,"Changping"
2896,2013,6,29,15,165,166,6.2832,30.1791,NA,61.2612,24.1,995.9,20.6,0,"ESE",0.6,"Changping"
2897,2013,6,29,16,165,168,3.9984,25.0466,NA,70.4718,24.2,995.5,21.1,0,"NNW",1.4,"Changping"
2898,2013,6,29,17,167,163,3.4272,26.689,NA,72.828,24.7,995.5,21.4,0,"NNW",0.1,"Changping"
2899,2013,6,29,18,167,170,4.5696,31.0003,NA,71.757,24.3,996,21.2,0,"N",0.1,"Changping"
2900,2013,6,29,19,170,178,5.712,33.2586,NA,56.9772,24.2,996.3,21.5,0,"NNW",0.7,"Changping"
2901,2013,6,29,20,159,142,3.4272,46.6031,NA,33.4152,24,996.5,21.5,0,"WNW",0.5,"Changping"
2902,2013,6,29,21,159,146,3.4272,49.0667,NA,24.633,23.9,996.6,21.6,0,"WSW",0.5,"Changping"
2903,2013,6,29,22,163,152,3.4272,55.2257,NA,14.1372,23.8,996.6,21.7,0,"N",0.5,"Changping"
2904,2013,6,29,23,163,188,3.4272,60.7688,NA,5.5692,23.6,996.6,21.7,0,"NNW",0.7,"Changping"
2905,2013,6,30,0,185,169,3.4272,62.4112,NA,1.7136,23.7,996.3,22,0,"NW",0.6,"Changping"
2906,2013,6,30,1,167,140,2.856,50.0932,NA,6.8544,23.6,996,22,0,"NNW",0.2,"Changping"
2907,2013,6,30,2,167,133,NA,43.3183,NA,14.7798,23.6,995.6,22,0,"N",0.1,"Changping"
2908,2013,6,30,3,166,142,3.9984,49.4773,NA,NA,23.6,995.4,22,0,"NE",0,"Changping"
2909,2013,6,30,4,159,147,4.8552,NA,NA,0.2142,23.7,995.9,22.1,0,"N",0.1,"Changping"
2910,2013,6,30,5,148,134,3.4272,36.3381,NA,NA,23.8,996,22.2,0,"ESE",0.5,"Changping"
2911,2013,6,30,6,156,130,4.5696,39.2123,NA,NA,23.9,996.3,22,0,"S",0.2,"Changping"
2912,2013,6,30,7,167,138,6.5688,41.6759,NA,1.4994,23.7,995.9,21.6,0,"ESE",1.9,"Changping"
2913,2013,6,30,8,181,140,10.5672,41.2653,NA,10.0674,23.7,996,21.4,0,"SSE",1.8,"Changping"
2914,2013,6,30,9,192,168,18.2784,51.1197,NA,10.2816,23.7,995.7,21.6,0,"E",1.9,"Changping"
2915,2013,6,30,10,215,212,17.7072,56.2522,NA,8.568,24,995.5,21.7,0,"ESE",1.9,"Changping"
2916,2013,6,30,11,234,245,15.9936,51.1197,NA,13.923,24.2,995.3,21.9,0,"E",1.1,"Changping"
2917,2013,6,30,12,251,235,13.9944,57.484,NA,13.0662,25.1,994.9,22.6,0,"NE",0.8,"Changping"
2918,2013,6,30,13,279,285,10.2816,65.0801,NA,21.42,25.6,994.2,22.7,0,"NNE",0.6,"Changping"
2919,2013,6,30,14,311,288,7.9968,54.6098,NA,52.479,25.4,993.9,22.9,0,"WNW",0.7,"Changping"
2920,2013,6,30,15,302,269,7.14,55.6363,NA,53.9784,25.7,993.8,23.2,0,"N",0.8,"Changping"
2921,2013,6,30,16,254,212,7.9968,39.4176,NA,69.1866,25.3,994.7,23.2,0,"NW",0.7,"Changping"
2922,2013,6,30,17,254,185,6.8544,38.5964,NA,50.337,24.9,993.2,23.3,0.1,"NW",1.4,"Changping"
2923,2013,6,30,18,263,194,3.1416,40.2388,NA,31.059,24.9,994,23.3,0,"WSW",1.4,"Changping"
2924,2013,6,30,19,263,198,3.7128,42.2918,NA,29.7738,24.8,994.2,23.4,0,"N",0.4,"Changping"
2925,2013,6,30,20,286,245,4.8552,70.8285,NA,0.4284,24.6,993.9,23,0,"WNW",1.1,"Changping"
2926,2013,6,30,21,287,223,5.1408,72.2656,NA,0.2142,24.8,994.6,23.2,0.1,"NNW",0.8,"Changping"
2927,2013,6,30,22,263,198,4.5696,58.0999,NA,NA,24.7,994,23.5,0.1,"NNE",1,"Changping"
2928,2013,6,30,23,263,157,3.1416,40.0335,NA,2.9988,24.5,993.1,23.5,0.6,"SSW",0.6,"Changping"
2929,2013,7,1,0,230,149,2.856,38.8017,NA,14.3514,24.3,992.7,23.4,0.2,"E",0.4,"Changping"
2930,2013,7,1,1,230,124,3.7128,56.0469,NA,NA,24.2,992,23.3,0,"NNE",0,"Changping"
2931,2013,7,1,2,204,113,2.856,50.2985,NA,6.6402,24.4,991.6,22.8,0,"ENE",0.8,"Changping"
2932,2013,7,1,3,206,96,3.1416,13.7551,NA,47.3382,24.2,991.7,22.8,0,"ENE",0.5,"Changping"
2933,2013,7,1,4,206,94,3.4272,9.4438,NA,44.7678,24.1,991.9,22.5,0,"ESE",0.9,"Changping"
2934,2013,7,1,5,195,70,3.9984,10.4703,NA,39.4128,24.2,992,22.3,0,"E",0.5,"Changping"
2935,2013,7,1,6,165,68,5.1408,10.265,NA,40.0554,24.5,992.3,22.4,0,"ESE",1.4,"Changping"
2936,2013,7,1,7,155,93,7.7112,16.6293,NA,32.5584,24.6,992.9,22.5,0,"ESE",0.1,"Changping"
2937,2013,7,1,8,155,113,10.5672,28.9473,NA,20.5632,24.8,992.4,22.3,0,"E",0.9,"Changping"
2938,2013,7,1,9,161,109,12.2808,29.7685,NA,20.5632,24.9,992.2,22.2,0,"SE",0.4,"Changping"
2939,2013,7,1,10,161,123,14.5656,27.9208,NA,24.633,24.6,992.1,22.5,0.2,"S",0.6,"Changping"
2940,2013,7,1,11,157,132,11.9952,31.6162,NA,17.7786,24.5,992.1,22.7,0,"WNW",1.1,"Changping"
2941,2013,7,1,12,163,126,10.5672,37.1593,NA,10.0674,26.7,990.8,23.2,0,"E",1.2,"Changping"
2942,2013,7,1,13,163,188,14.8512,34.6957,NA,31.4874,27.7,989.7,23.3,0,"W",1.5,"Changping"
2943,2013,7,1,14,223,204,12.2808,29.1526,NA,54.4068,28.3,989.1,23.7,0,"SSE",2,"Changping"
2944,2013,7,1,15,222,199,9.7104,36.3381,NA,66.1878,26.8,989.3,23.5,0,"ESE",2.6,"Changping"
2945,2013,7,1,16,222,171,9.4248,33.8745,NA,59.976,26.3,988.4,23.4,0,"E",2.8,"Changping"
2946,2013,7,1,17,225,164,10.2816,39.8282,NA,53.7642,26,988,23.3,0,"ESE",1.5,"Changping"
2947,2013,7,1,18,231,183,8.2824,35.9275,NA,42.84,26,988.4,23.3,0,"SSE",0.6,"Changping"
2948,2013,7,1,19,235,196,7.7112,37.3646,NA,37.9134,25.7,988.1,23.4,0,"ESE",0.2,"Changping"
2949,2013,7,1,20,235,186,6.5688,35.9275,NA,31.059,24.9,987.7,23.3,2.1,"ESE",2.4,"Changping"
2950,2013,7,1,21,223,158,5.4264,35.1063,NA,25.9182,24,987.3,23,3.7,"ESE",1.8,"Changping"
2951,2013,7,1,22,93,93,3.1416,21.1459,NA,36.6282,22.6,987,21.4,7.5,"NE",1.1,"Changping"
2952,2013,7,1,23,57,57,2.2848,11.7021,NA,53.55,21.7,987.6,20.3,8.9,"NNW",1,"Changping"
2953,2013,7,2,0,24,24,1.1424,15.8081,NA,58.6908,21.6,987,19.7,1.8,"NNE",1.2,"Changping"
2954,2013,7,2,1,14,14,0.2856,NA,NA,76.4694,22.3,986.6,18.7,0,"NE",1.2,"Changping"
2955,2013,7,2,2,4,4,0.5712,NA,NA,84.609,22.5,986.2,18.7,0,"NW",0.4,"Changping"
2956,2013,7,2,3,6,6,0.2856,NA,NA,76.8978,22.4,986.7,17.5,0,"NW",1.7,"Changping"
2957,2013,7,2,4,8,8,0.5712,NA,NA,83.538,21.5,986.7,17.3,0,"NNW",1.8,"Changping"
2958,2013,7,2,5,8,6,0.8568,2.2583,NA,77.5404,22.5,986.7,17.2,0,"E",1.2,"Changping"
2959,2013,7,2,6,12,7,1.428,8.212,NA,61.2612,25.4,987.3,17.3,0,"W",0.6,"Changping"
2960,2013,7,2,7,14,16,5.4264,19.5035,NA,47.5524,27.1,987.9,15.8,0,"WNW",3.5,"Changping"
2961,2013,7,2,8,14,7,6.5688,27.5102,NA,55.9062,28.4,987.8,15.7,0,"WNW",3.9,"Changping"
2962,2013,7,2,9,11,12,9.996,25.0466,NA,62.118,30.1,987.8,15.8,0,"WSW",3.9,"Changping"
2963,2013,7,2,10,12,17,12.852,23.6095,NA,68.9724,31.5,987.8,15.9,0,"WSW",3.9,"Changping"
2964,2013,7,2,11,17,12,5.712,9.8544,NA,92.5344,32.7,987.6,16.1,0,"WNW",4.2,"Changping"
2965,2013,7,2,12,10,15,3.4272,11.4968,NA,98.7462,33.9,987.3,15.8,0,"W",5.1,"Changping"
2966,2013,7,2,13,10,13,3.4272,12.318,NA,102.1734,34.9,986.9,16.2,0,"NW",3.9,"Changping"
2967,2013,7,2,14,11,24,2.5704,10.0597,NA,104.5296,35.5,986.6,15.8,0,"WNW",4.3,"Changping"
2968,2013,7,2,15,11,NA,3.7128,11.2915,NA,113.7402,35.9,986.2,16.1,0,"WSW",3.4,"Changping"
2969,2013,7,2,16,15,10,3.7128,13.9604,NA,116.0964,36.3,985.7,16,0,"W",3,"Changping"
2970,2013,7,2,17,15,25,5,18,300,114,35.9,985.6,15.6,0,"WNW",2.7,"Changping"
2971,2013,7,2,18,11,19,4,17,300,108,34.2,985.6,16.6,0,"W",2.2,"Changping"
2972,2013,7,2,19,11,19,4,17,NA,92.9628,31.6,986.1,18.2,0,"NW",0.8,"Changping"
2973,2013,7,2,20,20,42,3.1416,35.1063,NA,70.686,29,986.8,19.3,0,"SSW",0.6,"Changping"
2974,2013,7,2,21,21,42,3,35,NA,44.1252,26.8,987.3,19.9,0,"N",1.6,"Changping"
2975,2013,7,2,22,23,68,3,49,NA,8.1396,26.2,987.3,18.8,0,"NNE",0.4,"Changping"
2976,2013,7,2,23,35,66,5,90,NA,16.9218,25.5,987.2,18.4,0,"N",0.6,"Changping"
2977,2013,7,3,0,22,43,3,25,500,58,24.7,987.2,18.4,0,"NNW",1.2,"Changping"
2978,2013,7,3,1,20,9,3,20,400,63,24.5,987,18,0,"N",1.9,"Changping"
2979,2013,7,3,2,20,9,3,20,NA,43.911,24.2,987.2,17.9,0,"E",0.6,"Changping"
2980,2013,7,3,3,18,10,3,41,NA,58.905,24.2,987.4,17.4,0,"NW",0.9,"Changping"
2981,2013,7,3,4,16,26,3,28,NA,59.3334,24.5,987.7,17.5,0,"NNW",0.7,"Changping"
2982,2013,7,3,5,22,40,8,45,600,40,26,987.9,17.1,0,"NNW",0.4,"Changping"
2983,2013,7,3,6,21,47,9,43,700,40,29.5,988.1,17.7,0,"NNE",0.7,"Changping"
2984,2013,7,3,7,21,47,9,43,NA,47.7666,30.5,988.5,17.9,0,"NE",1.7,"Changping"
2985,2013,7,3,8,20,57,16.2792,27.5102,NA,62.5464,32.4,988.7,17.1,0,"NNE",1.4,"Changping"
2986,2013,7,3,9,25,41,27,28,700,62,33.5,988.1,16.8,0,"NNW",1.7,"Changping"
2987,2013,7,3,10,25,41,27,28,NA,79.8966,33.9,987.5,16.3,0,"NNE",1.1,"Changping"
2988,2013,7,3,11,19,16,13,11,400,94,34.8,987.2,16.2,0,"N",2.1,"Changping"
2989,2013,7,3,12,23,45,16,11,500,113,35.9,986.6,15.6,0,"WNW",1.3,"Changping"
2990,2013,7,3,13,23,45,16,11,NA,125.7354,36.1,986.4,14.7,0,"NW",2.6,"Changping"
2991,2013,7,3,14,30,22,14,13,NA,133.4466,36.2,986.1,13.6,0,"NW",2.4,"Changping"
2992,2013,7,3,15,28,28,7.4256,12.9339,NA,130.2336,35.4,986.4,15.2,0,"NW",1.3,"Changping"
2993,2013,7,3,16,29,6,8,13,NA,118.881,35.1,986.1,15.4,0,"NNW",1.2,"Changping"
2994,2013,7,3,17,6,28,6.8544,13.5498,NA,121.4514,33.6,985.9,18.9,0,"NNE",0.8,"Changping"
2995,2013,7,3,18,18,96,7,16,400,100,31.4,986.1,20,0,"E",0.7,"Changping"
2996,2013,7,3,19,21,136,5,19,600,78,29.6,986.4,19.6,0,"ENE",0.2,"Changping"
2997,2013,7,3,20,21,136,5,19,NA,59.1192,28.3,987.3,18.4,0,"N",1.1,"Changping"
2998,2013,7,3,21,28,21,4,20,NA,56.1204,27.4,987.2,17,0,"N",1,"Changping"
2999,2013,7,3,22,14,14,1.7136,20.53,NA,46.4814,26.3,987.1,16,0,"N",1.1,"Changping"
3000,2013,7,3,23,15,6,3,21,NA,47.9808,25.4,986.7,15.4,0,"N",0.7,"Changping"
3001,2013,7,4,0,13,5,1.1424,29.1526,NA,40.9122,25,986.4,15,0,"N",0.2,"Changping"
3002,2013,7,4,1,8,8,3,17,300,55,24.2,986.2,15.1,0,"NNE",1,"Changping"
3003,2013,7,4,2,8,10,3,17,NA,44.7678,25.1,986.2,16,0,"NW",0.9,"Changping"
3004,2013,7,4,3,7,20,1.428,17.0399,NA,NA,25.2,985.9,16.6,0,"NW",0,"Changping"
3005,2013,7,4,4,14,26,3,NA,300,42,23.8,985.8,17.5,0,"N",0,"Changping"
3006,2013,7,4,5,14,26,3,12.5233,NA,45.1962,24.7,985.9,18.2,0,"N",0.1,"Changping"
3007,2013,7,4,6,10,19,3,13,NA,20.349,27.8,985.9,17.3,0,"N",0.1,"Changping"
3008,2013,7,4,7,17,58,5,35,NA,7.2828,28.9,985.9,17.7,0,"SSW",0.1,"Changping"
3009,2013,7,4,8,23,59,8,55,NA,15.8508,31.1,986,16.7,0,"NNW",1.9,"Changping"
3010,2013,7,4,9,24,55,8.568,31.2056,NA,34.0578,31.2,986,16,0,"WNW",2.7,"Changping"
3011,2013,7,4,10,16,30,16,27,500,40,32.5,986,15.1,0,"NNE",1.4,"Changping"
3012,2013,7,4,11,22,38,29,29,700,44,34,985.3,15.5,0,"ENE",1.5,"Changping"
3013,2013,7,4,12,18,25,10,6,400,75,34.8,984.9,15.2,0,"W",1.4,"Changping"
3014,2013,7,4,13,11,16,5,2,300,93,36.1,984,15.8,0,"W",1.3,"Changping"
3015,2013,7,4,14,14,16,3,2,300,119,36.3,983.3,15.4,0,"ESE",2.3,"Changping"
3016,2013,7,4,15,20,28,4,4,400,151,37.2,982.9,15.1,0,"SW",1,"Changping"
3017,2013,7,4,16,20,41,4,7,400,182,26.3,986.7,19.2,1.2,"WSW",7.5,"Changping"
3018,2013,7,4,17,25,74,3,11,400,143,24.3,986.6,19.6,0.3,"N",2.9,"Changping"
